summoner_name,rank_tier,lp,win_rate,region
OzkuPr0#EUW,master,500,48%,euw
for ever my love#COTON,master,500,49%,euw
Dapted#EU1,master,500,47%,euw
Tafe#1910,master,500,48%,euw
Santiago#JAY,master,500,43%,euw
TOTO GOAT#GASXD,master,500,49%,euw
Mac Freakbert#Kittn,master,500,46%,euw
Erdote#001,master,001,50%,euw
Emilliant#Cass,master,500,45%,euw
Predaa#EUW,master,500,39%,euw
키즈케#0303,master,500,40%,euw
kenAl Pacino#EUW0,master,500,46%,euw
iN C0K3 i TRU5T#1v9\,master,8,47%,euw
달세파#123\,master,1,84%,euw
†#EUW\,master,1,2%,euw
Kaptyn#EUW\,master,1,,euw
AzizYildirimm#1907\,master,1,,euw
Twendddy#SION\,master,1,,euw
SeyZo#EUW\,master,1,,euw
MelanchoIy#EUW\,master,1,,euw
puk puk puk puk#hahah\,master,1,,euw
The Hollow#Nyx\,master,1,,euw
NEMA PREDAJE#SRB\,master,1,,euw
J drague o drive#ARKHO\,master,1,,euw
Raven#VELK\,master,1,,euw
4GOOD#BRuj1\,master,1,,euw
Mansterninja#BOW\,master,1,,euw
GÓWNO NA TOPIE#EUW\,master,1,3%,euw
CR7#16823\,master,1,,euw
Pyra#EUWFR\,master,1,,euw
BOMBADAGLASPOLAN#BOMBA\,master,1,,euw
Yassuo#Kmari\,master,1,,euw
Erøn#7777\,master,1,3%,euw
Ana Otasevic#kjuti\,master,1,,euw
Kyllikki#Gösta\,master,1,3%,euw
piip ja tuut#EST\,master,1,,euw
twtvrandomeuw#ukaho\,master,1,,euw
Doxy#KIKO\,master,1,,euw
timmy203#EUW\,master,1,,euw
ривен#sabi\,master,1,1%,euw
I WANT BE COACH#0003\,master,1,,euw
TTV Flashy N1CK#00001\,master,1,,euw
Mental Buddah#EUW\,master,1,,euw
JestemGejem#GEJUH\,master,1,,euw
MARCEL9#EUW\,master,1,,euw
Flammos#FLM\,master,1,,euw
Podushhka#Noita\,master,1,,euw
Dixon Worldwide#EUWW\,master,1,,euw
DEEHOO#3333\,master,1,,euw
COLD4509#COLD\,master,1,,euw
Sung Jinwoo#9942\,master,1,,euw
cléo de 5 à 7#hya\,master,1,3%,euw
pew#shot\,master,1,,euw
zamulek#fsk\,master,1,,euw
BOSS PAPI DELUXE#FAMEX\,master,1,,euw
gengar#EX094\,master,1,,euw
Rose Noire#Tears\,master,1,,euw
whiteinnn#EUW\,master,1,,euw
StickerD#BENDA\,master,1,,euw
IsoMS#URGOT\,master,1,,euw
on the clouds#Fogzy\,master,1,,euw
Frośτ#EUW\,master,1,5%,euw
Whiplash#zzzzz\,master,1,,euw
Goblingon#001\,master,1,,euw
Lucid Dreams#RAGO\,master,1,,euw
I Will Protect U#EUW2\,master,1,,euw
king#G929\,master,1,,euw
Andrew Huberman#NSDR\,master,1,,euw
farfetch#296\,master,1,,euw
Big Mara Ippo#yuh\,master,1,,euw
Zwickl#VAMOS\,master,1,,euw
SimAst#EUW\,master,1,,euw
angwy janna#EUW\,master,1,,euw
kanonimo#EUW\,master,1,,euw
Наблюдаю#1234\,master,1,0%,euw
ножевые увечья#十十十\,master,1,0%,euw
TwTv Roan lol#Roan\,master,1,,euw
BARONPRIME5AM#93270\,master,1,,euw
Sidon#123\,master,1,,euw
Gabimaru#xdd\,master,1,,euw
Zeeeka#409\,master,1,,euw
MasTou#AGB\,master,1,,euw
jax smurf acc#EUW\,master,1,,euw
Eak2019#EUW\,master,1,,euw
Luciano Cabrera#EUW\,master,1,,euw
Illusion#nikol\,master,1,,euw
ROCK urbi#ROCK\,master,1,,euw
MID#MMMM\,master,1,,euw
petdefouf69#6969\,master,1,,euw
dysfunctional#ﾍﾍﾍ\,master,1,,euw
sometimesIcant#XD1\,master,1,,euw
Porto#EUW\,master,1,,euw
WEEEEEZZZY#cry\,master,1,,euw
MOHAMAD 2011#2011\,master,1,,euw
Zeefro#bucky\,master,1,,euw
AngeIl#EUW\,master,1,,euw
Pikaru#goat\,master,1,,euw
Black Orchid#001\,master,1,,euw
Tolzdi#PLAYB\,master,1,,euw
beronelol#twtv\,master,1,,euw
OzkuPr0#EUW\,master,1,,euw
for ever my love#COTON\,master,1,,euw
Dapted#EU1\,master,1,,euw
Tafe#1910\,master,1,,euw
Santiago#JAY\,master,1,,euw
TOTO GOAT#GASXD\,master,1,,euw
Mac Freakbert#Kittn\,master,1,,euw
Erdote#001\,master,1,,euw
Emilliant#Cass\,master,1,,euw
Predaa#EUW\,master,1,,euw
키즈케#0303\,master,1,82%,euw
kenAl Pacino#EUW0\,master,1,,euw
abagnale1#EUW,master,500,,euw
аки#xaxa,master,500,40%,euw
QUEEN LEECH#WORM,master,500,48%,euw
Skor#CNCR,master,500,48%,euw
Skairez#EUW,master,500,48%,euw
chosen by grace#giupy,master,500,48%,euw
jinjoxyzdotnet#coach,master,500,40%,euw
Sealed#GOAT,master,500,41%,euw
DerScampi#EUW,master,500,46%,euw
we go Loco#EUW,master,500,47%,euw
Mauro Garih#EUW,master,500,43%,euw
ARIANE YEONG#LSTR1,master,500,51%,euw
Pucki#MID,master,500,48%,euw
Tacket#Supp,master,500,50%,euw
TwTv Helyanweeee#JADI,master,500,46%,euw
MISA 113#2108,master,500,49%,euw
Not Enough#N3v3r,master,500,32%,euw
Jaromír Nohavica#EUW,master,500,47%,euw
Markus#ΕUW,master,500,43%,euw
PAUL KELLERMAN#EUW12,master,500,43%,euw
Kakarot#EU1,master,500,100%,euw
Marynski#crazy,master,500,52%,euw
ｈａｎｋ#9   5,master,5,47%,euw
beanybopper#000,master,000,44%,euw
BOMBA Miella#meow,master,500,44%,euw
guacamole nipple#pvy,master,500,38%,euw
SDJKTSDJHVSDFJHS#SDFHJ,master,500,48%,euw
Blazen#EU1,master,500,49%,euw
Skripto#7168,master,500,47%,euw
dady leos#euw31,master,500,48%,euw
NOT OVER#MUTED,master,500,46%,euw
breaking ties#001,master,001,48%,euw
engine no 9#10001,master,500,42%,euw
гейклуб вайтлист#слава,master,500,38%,euw
Quadarr#EU1,master,500,36%,euw
menahunter#69L,master,500,46%,euw
Facen#EUW,master,500,49%,euw
Jekko#9313,master,500,46%,euw
cleiss#999,master,999,45%,euw
Kakori#EUW,master,500,44%,euw
Wouzzunks#EUW,master,500,50%,euw
Call of silence#euw33,master,500,45%,euw
arsick#1111,master,500,46%,euw
Noyada Fanboy#DARK,master,500,49%,euw
HoppingInsect#EUW,master,500,42%,euw
Dadou#COOL,master,500,49%,euw
TwitchTvSwissifa#TTV,master,500,41%,euw
Koυssay3#EUW,master,500,48%,euw
Roro Farmer#EUW,master,500,50%,euw
IIIIIIIIIIIIIl#IIII,master,500,49%,euw
Piscine Flexible#1312,master,13,43%,euw
Shiro#91919,master,500,43%,euw
Bananafun#4596,master,500,51%,euw
ElCeliacoLoco#7777,master,500,45%,euw
Mikmer#heyo,master,5,44%,euw
Dado Polumenta#BLKAN,master,500,47%,euw
test me sIave#77777,master,500,44%,euw
KsaeZyzz#Mirin,master,5,47%,euw
Aki Kyaa#Autmn,master,500,43%,euw
Ulaubishe#EUW,master,500,43%,euw
Trueshot#rck,master,500,43%,euw
Stampe#STICK,master,500,47%,euw
BRL GolÐ#GOLD,master,500,44%,euw
Bjoernen#bjørn,master,500,49%,euw
Escaping Reality#Eerie,master,500,51%,euw
a bad player#mmm,master,500,44%,euw
Niemannn#EUW,master,500,41%,euw
Alita99#Rosa,master,500,43%,euw
spread love1#EUW,master,500,48%,euw
Jussy3#Taric,master,500,42%,euw
gangsterOwl#EUW,master,500,50%,euw
Amos#YUME,master,500,43%,euw
AMËNO#ttm,master,500,47%,euw
Layon#37979,master,500,43%,euw
l Sommoz l#EUW,master,500,44%,euw
Kupiec Korzenny#Nugi,master,500,49%,euw
Virtuista#VIVEA,master,500,46%,euw
Leo Bonhart#EUW3,master,500,42%,euw
Satellite#tal,master,500,40%,euw
I HAVE TO DO IT#favo,master,500,46%,euw
Praxmax#12620,master,500,19%,euw
Seijuro#lin,master,500,48%,euw
Superhubo#gap,master,500,43%,euw
NazgulsBlade#LOTR,master,500,41%,euw
Judas#bomba,master,500,44%,euw
gostozinho#2003,master,500,42%,euw
FliiZee#Yonko,master,500,49%,euw
your humbler#scrip,master,500,48%,euw
navi#vyy,master,500,47%,euw
parówki berlinki#mniam,master,500,47%,euw
justcant#EUW,master,500,42%,euw
WAUWAWAWUWWUWUWU#WUWUA,master,500,48%,euw
Hyweedri#EUW,master,500,47%,euw
abyss#1v9,master,500,42%,euw
BlackDEmre61#EUW,master,500,46%,euw
melczyk machinum#242,master,24,43%,euw
Thorizal#FR1,master,500,48%,euw
Szustki#666,master,666,47%,euw
Kaizen#Y7Y7,master,500,41%,euw
1453#2905,master,500,51%,euw
abagnale1#EUW\,master,8,48%,euw
аки#xaxa\,master,1,0%,euw
QUEEN LEECH#WORM\,master,1,,euw
Skor#CNCR\,master,1,,euw
Skairez#EUW\,master,1,,euw
chosen by grace#giupy\,master,1,,euw
jinjoxyzdotnet#coach\,master,1,,euw
Sealed#GOAT\,master,1,,euw
DerScampi#EUW\,master,1,,euw
we go Loco#EUW\,master,1,,euw
Mauro Garih#EUW\,master,1,,euw
ARIANE YEONG#LSTR1\,master,1,,euw
Pucki#MID\,master,1,,euw
Tacket#Supp\,master,1,,euw
TwTv Helyanweeee#JADI\,master,1,,euw
MISA 113#2108\,master,1,,euw
Not Enough#N3v3r\,master,1,,euw
Jaromír Nohavica#EUW\,master,1,3%,euw
Markus#ΕUW\,master,1,,euw
PAUL KELLERMAN#EUW12\,master,1,,euw
Kakarot#EU1\,master,1,,euw
Marynski#crazy\,master,1,,euw
ｈａｎｋ#9   5\,master,1,88%,euw
beanybopper#000\,master,1,,euw
BOMBA Miella#meow\,master,1,,euw
guacamole nipple#pvy\,master,1,,euw
SDJKTSDJHVSDFJHS#SDFHJ\,master,1,,euw
Blazen#EU1\,master,1,,euw
Skripto#7168\,master,1,,euw
dady leos#euw31\,master,1,,euw
NOT OVER#MUTED\,master,1,,euw
breaking ties#001\,master,1,,euw
engine no 9#10001\,master,1,,euw
гейклуб вайтлист#слава\,master,1,0%,euw
Quadarr#EU1\,master,1,,euw
menahunter#69L\,master,1,,euw
Facen#EUW\,master,1,,euw
Jekko#9313\,master,1,,euw
cleiss#999\,master,1,,euw
Kakori#EUW\,master,1,,euw
Wouzzunks#EUW\,master,1,,euw
Call of silence#euw33\,master,1,,euw
arsick#1111\,master,1,,euw
Noyada Fanboy#DARK\,master,1,,euw
HoppingInsect#EUW\,master,1,,euw
Dadou#COOL\,master,1,,euw
TwitchTvSwissifa#TTV\,master,1,,euw
Koυssay3#EUW\,master,1,,euw
Roro Farmer#EUW\,master,1,,euw
IIIIIIIIIIIIIl#IIII\,master,1,,euw
Piscine Flexible#1312\,master,1,,euw
Shiro#91919\,master,1,,euw
Bananafun#4596\,master,1,,euw
ElCeliacoLoco#7777\,master,1,,euw
Mikmer#heyo\,master,1,,euw
Dado Polumenta#BLKAN\,master,1,,euw
test me sIave#77777\,master,1,,euw
KsaeZyzz#Mirin\,master,1,,euw
Aki Kyaa#Autmn\,master,1,,euw
Ulaubishe#EUW\,master,1,,euw
Trueshot#rck\,master,1,,euw
Stampe#STICK\,master,1,,euw
BRL GolÐ#GOLD\,master,1,3%,euw
Bjoernen#bjørn\,master,1,3%,euw
Escaping Reality#Eerie\,master,1,,euw
a bad player#mmm\,master,1,,euw
Niemannn#EUW\,master,1,,euw
Alita99#Rosa\,master,1,,euw
spread love1#EUW\,master,1,,euw
Jussy3#Taric\,master,1,,euw
gangsterOwl#EUW\,master,1,,euw
Amos#YUME\,master,1,,euw
AMËNO#ttm\,master,1,3%,euw
Layon#37979\,master,1,,euw
l Sommoz l#EUW\,master,1,,euw
Kupiec Korzenny#Nugi\,master,1,,euw
Virtuista#VIVEA\,master,1,,euw
Leo Bonhart#EUW3\,master,1,,euw
Satellite#tal\,master,1,,euw
I HAVE TO DO IT#favo\,master,1,,euw
Praxmax#12620\,master,1,,euw
Seijuro#lin\,master,1,,euw
Superhubo#gap\,master,1,,euw
NazgulsBlade#LOTR\,master,1,,euw
Judas#bomba\,master,1,,euw
gostozinho#2003\,master,1,,euw
FliiZee#Yonko\,master,1,,euw
your humbler#scrip\,master,1,,euw
navi#vyy\,master,1,,euw
parówki berlinki#mniam\,master,1,3%,euw
justcant#EUW\,master,1,,euw
WAUWAWAWUWWUWUWU#WUWUA\,master,1,,euw
Hyweedri#EUW\,master,1,,euw
abyss#1v9\,master,1,,euw
BlackDEmre61#EUW\,master,1,,euw
melczyk machinum#242\,master,1,,euw
Thorizal#FR1\,master,1,,euw
Szustki#666\,master,1,,euw
Kaizen#Y7Y7\,master,1,,euw
1453#2905\,master,1,,euw
mimish1#G0D,grandmaster,500,,euw
SatØrius#EUW,grandmaster,5,43%,euw
고트 에킨#144,grandmaster,144,47%,euw
FO3SAKD3K3TO0530#EUW,grandmaster,500,37%,euw
Xaragonas#EUW,grandmaster,500,40%,euw
Iivo#Iivo,grandmaster,500,41%,euw
Abner#EUW0,grandmaster,500,46%,euw
OBK#EUW,grandmaster,500,49%,euw
The Grinch#2000,grandmaster,500,45%,euw
Ran Texhnolyze#angel,grandmaster,500,40%,euw
the days i lie#fear,grandmaster,500,46%,euw
Chill1000#larry,grandmaster,500,35%,euw
KiRKADELL67#EPSTN,grandmaster,500,46%,euw
2eveu#CNNO1,grandmaster,500,46%,euw
Coach Looca#Coach,grandmaster,500,40%,euw
CR7#Time,grandmaster,500,44%,euw
SOGEKING#EUW11,grandmaster,500,43%,euw
SunTzu#hidon,grandmaster,500,48%,euw
Chicken Invader#77777,grandmaster,777,43%,euw
JGKRAL#Vixen,grandmaster,500,45%,euw
SANSARSALVO22#BABA,grandmaster,500,100%,euw
DoTeX#EUW,grandmaster,500,44%,euw
not there yet#FPA,grandmaster,500,40%,euw
Lilipp#mute,grandmaster,500,36%,euw
Artix von#12345,grandmaster,500,47%,euw
Shourdy#EUW,grandmaster,500,39%,euw
wao#0000,grandmaster,500,50%,euw
Sakuryhu#saku,grandmaster,500,46%,euw
betrayal#Ιv9,grandmaster,500,42%,euw
Gonzo#2843,grandmaster,500,44%,euw
SEL0#EUW,grandmaster,500,36%,euw
Composites#EUW,grandmaster,500,42%,euw
haribo#7608,grandmaster,500,33%,euw
Jamie#EUW2,grandmaster,500,30%,euw
Koby Falks#KEK,grandmaster,500,46%,euw
aram hesabı#EUW,grandmaster,500,41%,euw
kagune#5623,grandmaster,500,44%,euw
FullClearUwUka#WORST,grandmaster,500,42%,euw
Alessio#ADC,grandmaster,500,45%,euw
Brevitate Vitae#EUW,grandmaster,500,45%,euw
Dealersz#EUW,grandmaster,500,40%,euw
Snaik#EUW,grandmaster,500,43%,euw
KC 16y TOP KING#KCWIN,grandmaster,500,43%,euw
TTV SupremeG0at#Akali,grandmaster,500,47%,euw
IHEBIC#0000,grandmaster,500,44%,euw
2026#OURS,grandmaster,500,47%,euw
Isildur#weak,grandmaster,500,45%,euw
TTV VinGOAT1#RKO,grandmaster,500,43%,euw
IMSF1#EUW,grandmaster,500,46%,euw
slavic adidas#combo,grandmaster,500,42%,euw
LEC2027#KOI13,grandmaster,500,47%,euw
Kami#HGL,grandmaster,500,39%,euw
Lathyrus#EUW,grandmaster,500,40%,euw
drooofan#Noula,grandmaster,500,51%,euw
TWTV KAAGAROO#EUW11,grandmaster,500,48%,euw
space generator#1010,grandmaster,101,45%,euw
bluerzor#grind,grandmaster,5,44%,euw
PoEs tk#EUW,grandmaster,500,43%,euw
Ichigo Kurosaki#5525,grandmaster,552,44%,euw
reksai kitten#enjoy,grandmaster,500,38%,euw
Trafo Kennen#1905,grandmaster,500,47%,euw
Regn#EU1,grandmaster,500,35%,euw
yebit#haha,grandmaster,500,42%,euw
Botlane Gandalf#BDSM,grandmaster,500,46%,euw
我爱玩打野#打打打,grandmaster,500,41%,euw
SmallBugi#EUW,grandmaster,500,41%,euw
PisheR#EUW,grandmaster,500,48%,euw
RhinoBelly#mmfgh,grandmaster,500,42%,euw
ZYB PEYZ#KR01,grandmaster,500,38%,euw
matiou#DEAD,grandmaster,500,44%,euw
MR PRINCE#S4nji,grandmaster,500,44%,euw
alix de souza#1111,grandmaster,500,46%,euw
Nomanz#1111,grandmaster,5,41%,euw
Maximillion#PGS,grandmaster,500,48%,euw
Twitchtv L9Aral#ˆ659ˆ,grandmaster,500,49%,euw
Elyo#GenG,grandmaster,500,41%,euw
ギャンブル#萬花鏡,grandmaster,500,40%,euw
KC Prime#6162,grandmaster,5,40%,euw
Kichira#REN,grandmaster,500,38%,euw
Don Noway#EUW,grandmaster,500,44%,euw
Soporte cuñao#AGLR,grandmaster,500,46%,euw
Toffe#ren,grandmaster,500,40%,euw
Vouty#1211,grandmaster,500,47%,euw
SeRiN1#EUW,grandmaster,5,45%,euw
Husum#EUW,grandmaster,500,45%,euw
Lust#9032,grandmaster,5,44%,euw
Reeker#KZN,grandmaster,500,47%,euw
kileris10#EUW,grandmaster,500,44%,euw
vows not empty#fear,grandmaster,500,44%,euw
Creepano#gfghs,grandmaster,500,39%,euw
DarkPharaoh#TTV,grandmaster,500,48%,euw
pesh#pesho,grandmaster,500,47%,euw
Zefath#EUW,grandmaster,500,42%,euw
ginsengstacy#EUW,grandmaster,500,37%,euw
i cream in peace#daddy,grandmaster,500,49%,euw
Napoleon#Carn,grandmaster,500,43%,euw
KREOX1#EUW,grandmaster,5,49%,euw
G2 Jankos#unc2,grandmaster,5,47%,euw
MadScientist#TTV,grandmaster,500,48%,euw
Rayzorac#EUW,grandmaster,500,50%,euw
mimish1#G0D\,grandmaster,8,37%,euw
SatØrius#EUW\,grandmaster,1,3%,euw
고트 에킨#144\,grandmaster,1,3%,euw
FO3SAKD3K3TO0530#EUW\,grandmaster,1,,euw
Xaragonas#EUW\,grandmaster,1,,euw
Iivo#Iivo\,grandmaster,1,,euw
Abner#EUW0\,grandmaster,1,,euw
OBK#EUW\,grandmaster,1,,euw
The Grinch#2000\,grandmaster,1,,euw
Ran Texhnolyze#angel\,grandmaster,1,,euw
the days i lie#fear\,grandmaster,1,,euw
Chill1000#larry\,grandmaster,1,,euw
KiRKADELL67#EPSTN\,grandmaster,1,,euw
2eveu#CNNO1\,grandmaster,1,,euw
Coach Looca#Coach\,grandmaster,1,,euw
CR7#Time\,grandmaster,1,,euw
SOGEKING#EUW11\,grandmaster,1,,euw
SunTzu#hidon\,grandmaster,1,,euw
Chicken Invader#77777\,grandmaster,1,,euw
JGKRAL#Vixen\,grandmaster,1,,euw
SANSARSALVO22#BABA\,grandmaster,1,,euw
DoTeX#EUW\,grandmaster,1,,euw
not there yet#FPA\,grandmaster,1,,euw
Lilipp#mute\,grandmaster,1,,euw
Artix von#12345\,grandmaster,1,,euw
Shourdy#EUW\,grandmaster,1,,euw
wao#0000\,grandmaster,1,,euw
Sakuryhu#saku\,grandmaster,1,,euw
betrayal#Ιv9\,grandmaster,1,,euw
Gonzo#2843\,grandmaster,1,,euw
SEL0#EUW\,grandmaster,1,,euw
Composites#EUW\,grandmaster,1,,euw
haribo#7608\,grandmaster,1,,euw
Jamie#EUW2\,grandmaster,1,,euw
Koby Falks#KEK\,grandmaster,1,,euw
aram hesabı#EUW\,grandmaster,1,4%,euw
kagune#5623\,grandmaster,1,,euw
FullClearUwUka#WORST\,grandmaster,1,,euw
Alessio#ADC\,grandmaster,1,,euw
Brevitate Vitae#EUW\,grandmaster,1,,euw
Dealersz#EUW\,grandmaster,1,,euw
Snaik#EUW\,grandmaster,1,,euw
KC 16y TOP KING#KCWIN\,grandmaster,1,,euw
TTV SupremeG0at#Akali\,grandmaster,1,,euw
IHEBIC#0000\,grandmaster,1,,euw
2026#OURS\,grandmaster,1,,euw
Isildur#weak\,grandmaster,1,,euw
TTV VinGOAT1#RKO\,grandmaster,1,,euw
IMSF1#EUW\,grandmaster,1,,euw
slavic adidas#combo\,grandmaster,1,,euw
LEC2027#KOI13\,grandmaster,1,,euw
Kami#HGL\,grandmaster,1,,euw
Lathyrus#EUW\,grandmaster,1,,euw
drooofan#Noula\,grandmaster,1,,euw
TWTV KAAGAROO#EUW11\,grandmaster,1,,euw
space generator#1010\,grandmaster,1,,euw
bluerzor#grind\,grandmaster,1,,euw
PoEs tk#EUW\,grandmaster,1,,euw
Ichigo Kurosaki#5525\,grandmaster,1,,euw
reksai kitten#enjoy\,grandmaster,1,,euw
Trafo Kennen#1905\,grandmaster,1,,euw
Regn#EU1\,grandmaster,1,,euw
yebit#haha\,grandmaster,1,,euw
Botlane Gandalf#BDSM\,grandmaster,1,,euw
我爱玩打野#打打打\,grandmaster,1,6%,euw
SmallBugi#EUW\,grandmaster,1,,euw
PisheR#EUW\,grandmaster,1,,euw
RhinoBelly#mmfgh\,grandmaster,1,,euw
ZYB PEYZ#KR01\,grandmaster,1,,euw
matiou#DEAD\,grandmaster,1,,euw
MR PRINCE#S4nji\,grandmaster,1,,euw
alix de souza#1111\,grandmaster,1,,euw
Nomanz#1111\,grandmaster,1,,euw
Maximillion#PGS\,grandmaster,1,,euw
Twitchtv L9Aral#ˆ659ˆ\,grandmaster,1,86659%,euw
Elyo#GenG\,grandmaster,1,,euw
ギャンブル#萬花鏡\,grandmaster,1,3%,euw
KC Prime#6162\,grandmaster,1,,euw
Kichira#REN\,grandmaster,1,,euw
Don Noway#EUW\,grandmaster,1,,euw
Soporte cuñao#AGLR\,grandmaster,1,3%,euw
Toffe#ren\,grandmaster,1,,euw
Vouty#1211\,grandmaster,1,,euw
SeRiN1#EUW\,grandmaster,1,,euw
Husum#EUW\,grandmaster,1,,euw
Lust#9032\,grandmaster,1,,euw
Reeker#KZN\,grandmaster,1,,euw
kileris10#EUW\,grandmaster,1,,euw
vows not empty#fear\,grandmaster,1,,euw
Creepano#gfghs\,grandmaster,1,,euw
DarkPharaoh#TTV\,grandmaster,1,,euw
pesh#pesho\,grandmaster,1,,euw
Zefath#EUW\,grandmaster,1,,euw
ginsengstacy#EUW\,grandmaster,1,,euw
i cream in peace#daddy\,grandmaster,1,,euw
Napoleon#Carn\,grandmaster,1,,euw
KREOX1#EUW\,grandmaster,1,,euw
G2 Jankos#unc2\,grandmaster,1,2%,euw
MadScientist#TTV\,grandmaster,1,,euw
Rayzorac#EUW\,grandmaster,1,,euw
sajat2004rCZLPYT#ZUBRI,grandmaster,500,,euw
Nilsog#EUW,grandmaster,500,43%,euw
MélyaP#SYHA,grandmaster,500,47%,euw
CROmpir#11111,grandmaster,500,46%,euw
Nochatonly1v9#inv,grandmaster,500,51%,euw
JUSTONEBADDAY#6767,grandmaster,500,43%,euw
Relative#00002,grandmaster,500,44%,euw
Afroboi Adc Acc#Afro,grandmaster,500,45%,euw
PAPARA ARMUT#123,grandmaster,5,41%,euw
RIP KRYSIA#REST,grandmaster,500,45%,euw
CHINESE PALCO#NA1,grandmaster,500,47%,euw
VeigarV2SmurfAcc#123,grandmaster,123,39%,euw
DizL#2297,grandmaster,500,40%,euw
IsAiSDaAS#123,grandmaster,5,44%,euw
ttv ronaldoo#123,grandmaster,123,42%,euw
ツツツツツSツツツツツツツツツツ#ツツツツツ,grandmaster,500,49%,euw
Zigga Nilean#TR2,grandmaster,500,37%,euw
plant#ficus,grandmaster,500,38%,euw
Hyposelenia#0307,grandmaster,500,40%,euw
Ayvenax#EUW,grandmaster,500,45%,euw
MaizenDaeda#veke,grandmaster,500,100%,euw
Merracebear#EUW,grandmaster,500,42%,euw
Elow9#ooooo,grandmaster,500,35%,euw
TWTV DETDERT#12MAJ,grandmaster,500,44%,euw
love race#mgk,grandmaster,500,48%,euw
NoGodComplex#back,grandmaster,500,40%,euw
ЯУUVΞN#悪魔 ツ,grandmaster,500,44%,euw
free palestine#mune,grandmaster,500,44%,euw
Looki#KCBS,grandmaster,500,48%,euw
Ptit T#FCE,grandmaster,500,46%,euw
Haster#EUWz,grandmaster,500,45%,euw
Shieda Saeeun1#KAYN,grandmaster,500,43%,euw
TTobias lol#feet,grandmaster,500,41%,euw
EltonhW#EUW,grandmaster,500,45%,euw
sontik#dani,grandmaster,500,40%,euw
Mysterias#EUW,grandmaster,500,45%,euw
ShakkOma#N94,grandmaster,500,37%,euw
caddefiftyninea#59A,grandmaster,500,48%,euw
twitch Hnry32#CN1,grandmaster,500,46%,euw
ZYB BDD#CEO,grandmaster,5,46%,euw
zeitnot#7149,grandmaster,500,43%,euw
FornoReason#Gap,grandmaster,500,40%,euw
Byron Love#1v9,grandmaster,500,42%,euw
Frαnk Castle#EUW,grandmaster,500,47%,euw
EsrucNL#SHARK,grandmaster,500,47%,euw
portakal#wuw,grandmaster,500,41%,euw
Che Guevara#Cuban,grandmaster,500,44%,euw
KRASAVETC102RUS#EUW,grandmaster,500,42%,euw
eskii#6463,grandmaster,500,43%,euw
Duo Abuse#000,grandmaster,000,47%,euw
Panthinator #EUW,grandmaster,500,42%,euw
Der Sion#SCHWR,grandmaster,500,44%,euw
fakepars#999,grandmaster,999,40%,euw
Kaizen#SZN,grandmaster,500,47%,euw
Insightful#6000,grandmaster,500,44%,euw
Dopa#akil,grandmaster,500,45%,euw
ANDUIN#ALLNC,grandmaster,500,43%,euw
N X#00007,grandmaster,500,48%,euw
EXPERT#VEL,grandmaster,500,25%,euw
Hardcore doll#ASBAK,grandmaster,500,47%,euw
城郊牧笛声#0404,grandmaster,500,47%,euw
Beetle#aura,grandmaster,500,46%,euw
blue the wizard2#EUW,grandmaster,500,46%,euw
BJK Ruep#2452,grandmaster,500,43%,euw
budall#EUW,grandmaster,500,41%,euw
potmacius#msk,grandmaster,500,43%,euw
Lotteiy#816,grandmaster,816,46%,euw
TaoBaoLao#China,grandmaster,500,41%,euw
TTVHentaiGeneral#Dusk,grandmaster,500,44%,euw
Manadun#Raum,grandmaster,500,47%,euw
Faz alt acc#EUW2,grandmaster,500,42%,euw
EKANA TO LATHOS#MAIS,grandmaster,500,45%,euw
rev#ert,grandmaster,500,44%,euw
NanintakerFanboy#SORIA,grandmaster,500,48%,euw
DahVysx#woof,grandmaster,500,41%,euw
Sukruu#sukru,grandmaster,500,44%,euw
Maki Otsuki#0511,grandmaster,500,48%,euw
Thermal Sights#EUW,grandmaster,500,49%,euw
EkkoSuna#SUNA,grandmaster,500,45%,euw
The Real Coach#Lulu,grandmaster,500,47%,euw
mike tyzoune#IRON,grandmaster,500,36%,euw
TwTv ImErubin#2807,grandmaster,500,45%,euw
ay mi gatito#m1au,grandmaster,500,42%,euw
jahazeb#EUW,grandmaster,500,47%,euw
Maaaark#1010,grandmaster,500,43%,euw
TwitchTVxKenzuke#EUW,grandmaster,500,42%,euw
Numandiel#EUW,grandmaster,500,40%,euw
Blaauw#ice,grandmaster,500,46%,euw
Silk#110,grandmaster,110,46%,euw
Kenal#EUW,grandmaster,500,39%,euw
ANTOS#SOTNA,grandmaster,500,41%,euw
BIG iKrez#EUW12,grandmaster,500,49%,euw
TheFlyingPotato#EUW,grandmaster,500,44%,euw
Jaxres#JXRS,grandmaster,500,46%,euw
Lerax#URGOT,grandmaster,500,44%,euw
Thorfinn#22032,grandmaster,500,48%,euw
Burnt Ivory King#Soul,grandmaster,500,35%,euw
januaryneverends#blasf,grandmaster,500,42%,euw
Puno Ciscenje#bmk,grandmaster,500,47%,euw
ttv pumpTM#1070,grandmaster,500,39%,euw
sajat2004rCZLPYT#ZUBRI\,grandmaster,8,46%,euw
Nilsog#EUW\,grandmaster,1,,euw
MélyaP#SYHA\,grandmaster,1,3%,euw
CROmpir#11111\,grandmaster,1,,euw
Nochatonly1v9#inv\,grandmaster,1,,euw
JUSTONEBADDAY#6767\,grandmaster,1,,euw
Relative#00002\,grandmaster,1,,euw
Afroboi Adc Acc#Afro\,grandmaster,1,,euw
