match_id,team_id,team_won,gold_diff,damage_diff,kills_diff,deaths_diff,assists_diff,vision_diff,turrets_diff,dragons_diff,barons_diff,cs_diff
EUW1_7711942166,200,1,2752,-41854,-3,3,20,-23,8,0,3,-94
EUW1_7711942269,100,0,-9108,-44327,-18,18,-38,-6,-7,-4,-1,35
EUW1_7711942269,200,1,9108,44327,18,-18,38,6,7,4,1,-35
EUW1_7711942353,100,1,10566,21847,25,-25,19,48,6,3,2,100
EUW1_7711942353,200,0,-10566,-21847,-25,25,-19,-48,-6,-3,-2,-100
EUW1_7711942354,100,0,-8526,-9886,-18,18,-33,-58,-2,-3,-1,-46
EUW1_7711942354,200,1,8526,9886,18,-18,33,58,2,3,1,46
EUW1_7711942372,100,1,8195,6936,13,-13,5,4,3,2,0,60
EUW1_7711942372,200,0,-8195,-6936,-13,13,-5,-4,-3,-2,0,-60
EUW1_7711942961,100,1,10460,12375,17,-17,34,-3,6,-1,0,29
EUW1_7711942961,200,0,-10460,-12375,-17,17,-34,3,-6,1,0,-29
EUW1_7711943172,100,1,8285,17557,11,-11,28,-12,4,-1,0,40
EUW1_7711943172,200,0,-8285,-17557,-11,11,-28,12,-4,1,0,-40
EUW1_7711943272,100,0,-4915,-29235,-5,5,6,32,-4,-5,-1,-65
EUW1_7711943272,200,1,4915,29235,5,-5,-6,-32,4,5,1,65
EUW1_7711943279,100,0,-15551,-35211,-24,24,-39,16,-6,-3,-1,-89
EUW1_7711943279,200,1,15551,35211,24,-24,39,-16,6,3,1,89
EUW1_7711943408,100,0,-9080,32821,-2,2,-29,5,-2,-3,0,-65
EUW1_7711943408,200,1,9080,-32821,2,-2,29,-5,2,3,0,65
EUW1_7711943720,100,1,9789,18425,15,-15,26,11,5,2,1,79
EUW1_7711943720,200,0,-9789,-18425,-15,15,-26,-11,-5,-2,-1,-79
EUW1_7711943866,100,1,12408,57986,13,-14,26,38,5,1,0,83
EUW1_7711943866,200,0,-12408,-57986,-13,14,-26,-38,-5,-1,0,-83
EUW1_7711943926,100,0,-8493,-11849,-9,9,-40,-1,-2,0,-1,70
EUW1_7711943926,200,1,8493,11849,9,-9,40,1,2,0,1,-70
EUW1_7711944147,100,0,-40,-189,0,0,0,0,0,0,0,-2
EUW1_7711944147,200,1,40,189,0,0,0,0,0,0,0,2
EUW1_7711944872,100,0,-12489,-33507,-25,25,-25,33,-7,0,-1,-54
EUW1_7711944872,200,1,12489,33507,25,-25,25,-33,7,0,1,54
EUW1_7711944951,100,0,-16548,-29297,-15,15,-13,-16,-10,-2,-1,-93
EUW1_7711944951,200,1,16548,29297,15,-15,13,16,10,2,1,93
EUW1_7711945668,100,0,-3888,-43567,-13,13,-26,-42,-2,-4,0,-56
EUW1_7711945668,200,1,3888,43567,13,-13,26,42,2,4,0,56
EUW1_7711945692,100,1,2745,16785,0,0,6,84,4,2,1,40
EUW1_7711945692,200,0,-2745,-16785,0,0,-6,-84,-4,-2,-1,-40
EUW1_7711945823,100,0,-8444,-22462,-20,21,-16,-2,-6,-3,-1,-45
EUW1_7711945823,200,1,8444,22462,20,-21,16,2,6,3,1,45
EUW1_7711946171,100,1,13326,54229,30,-30,54,27,4,-1,1,45
EUW1_7711946171,200,0,-13326,-54229,-30,30,-54,-27,-4,1,-1,-45
EUW1_7711946435,100,0,-7935,-2455,-14,14,-10,-43,-7,-2,-1,-41
EUW1_7711946435,200,1,7935,2455,14,-14,10,43,7,2,1,41
EUW1_7711946441,100,0,-10808,3388,1,-1,4,-27,1,-1,-1,-203
EUW1_7711946441,200,1,10808,-3388,-1,1,-4,27,-1,1,1,203
EUW1_7711946448,100,0,-8780,-21646,-17,17,-23,-17,-4,0,-1,66
EUW1_7711946448,200,1,8780,21646,17,-17,23,17,4,0,1,-66
EUW1_7711946628,100,1,10954,11066,13,-13,19,12,2,-1,1,59
EUW1_7711946628,200,0,-10954,-11066,-13,13,-19,-12,-2,1,-1,-59
EUW1_7711947297,100,1,11456,32177,22,-22,36,-6,4,2,1,-22
EUW1_7711947297,200,0,-11456,-32177,-22,22,-36,6,-4,-2,-1,22
EUW1_7711947582,100,0,-8833,-34668,-23,23,-42,-14,-6,0,0,29
EUW1_7711947582,200,1,8833,34668,23,-23,42,14,6,0,0,-29
EUW1_7711947686,100,1,5935,375,5,-5,27,-54,4,4,-3,44
EUW1_7711947686,200,0,-5935,-375,-5,5,-27,54,-4,-4,3,-44
EUW1_7711947843,100,0,-3533,19317,-12,12,-31,-26,2,-2,0,-133
EUW1_7711947843,200,1,3533,-19317,12,-12,31,26,-2,2,0,133
EUW1_7711947878,100,1,9764,29089,20,-20,19,7,10,3,0,103
EUW1_7711947878,200,0,-9764,-29089,-20,20,-19,-7,-10,-3,0,-103
EUW1_7711948135,100,1,13378,44709,28,-28,69,-6,5,1,1,1
EUW1_7711948135,200,0,-13378,-44709,-28,28,-69,6,-5,-1,-1,-1
EUW1_7711948167,100,1,15158,33023,19,-19,32,16,11,3,1,83
EUW1_7711948167,200,0,-15158,-33023,-19,19,-32,-16,-11,-3,-1,-83
EUW1_7711948278,100,1,5116,24920,11,-11,19,3,4,0,-1,29
EUW1_7711948278,200,0,-5116,-24920,-11,11,-19,-3,-4,0,1,-29
EUW1_7711948367,100,0,-4051,-245,-5,5,-12,15,-1,-4,-2,-63
EUW1_7711948367,200,1,4051,245,5,-5,12,-15,1,4,2,63
EUW1_7711948585,100,0,-5404,-19090,-4,4,-13,-31,-4,-1,-1,19
EUW1_7711948585,200,1,5404,19090,4,-4,13,31,4,1,1,-19
EUW1_7711948725,100,1,14030,15218,18,-18,19,21,6,3,0,168
EUW1_7711948725,200,0,-14030,-15218,-18,18,-19,-21,-6,-3,0,-168
EUW1_7711948730,100,0,-10948,-45357,-18,18,-31,-14,-7,-2,-1,-87
EUW1_7711948730,200,1,10948,45357,18,-18,31,14,7,2,1,87
EUW1_7711948850,100,1,6504,20891,10,-10,10,-23,3,-1,0,-20
EUW1_7711948850,200,0,-6504,-20891,-10,10,-10,23,-3,1,0,20
EUW1_7711948958,100,1,10457,22554,5,-4,28,11,2,4,0,94
EUW1_7711948958,200,0,-10457,-22554,-5,4,-28,-11,-2,-4,0,-94
EUW1_7711949240,100,0,-12762,-29430,-19,19,-9,-17,-6,-4,-1,-192
EUW1_7711949240,200,1,12762,29430,19,-19,9,17,6,4,1,192
EUW1_7711949681,100,1,13665,43080,21,-21,22,19,11,1,0,226
EUW1_7711949681,200,0,-13665,-43080,-21,21,-22,-19,-11,-1,0,-226
EUW1_7711949839,100,1,17917,34109,27,-27,34,5,6,2,2,85
EUW1_7711949839,200,0,-17917,-34109,-27,27,-34,-5,-6,-2,-2,-85
EUW1_7711951055,100,0,-3859,-5795,-2,2,4,-12,-4,-4,0,-63
EUW1_7711951055,200,1,3859,5795,2,-2,-4,12,4,4,0,63
EUW1_7711951262,100,1,8389,2999,21,-21,48,-3,5,4,1,15
EUW1_7711951262,200,0,-8389,-2999,-21,21,-48,3,-5,-4,-1,-15
EUW1_7711951607,100,1,12901,31141,23,-23,21,34,7,5,1,48
EUW1_7711951607,200,0,-12901,-31141,-23,23,-21,-34,-7,-5,-1,-48
EUW1_7711951844,100,0,-11671,-40277,-24,24,-29,-28,-7,-4,-1,-166
EUW1_7711951844,200,1,11671,40277,24,-24,29,28,7,4,1,166
EUW1_7711952029,100,0,-8257,-34740,-2,2,-9,-14,-5,3,-2,-77
EUW1_7711952029,200,1,8257,34740,2,-2,9,14,5,-3,2,77
EUW1_7711952076,100,1,9377,-10720,2,-2,3,54,4,-1,1,26
EUW1_7711952076,200,0,-9377,10720,-2,2,-3,-54,-4,1,-1,-26
EUW1_7711952776,100,0,-8254,-24379,-8,8,-19,-20,-4,-4,-1,-154
EUW1_7711952776,200,1,8254,24379,8,-8,19,20,4,4,1,154
EUW1_7711952911,100,1,7518,21522,10,-10,3,35,5,4,1,129
EUW1_7711952911,200,0,-7518,-21522,-10,10,-3,-35,-5,-4,-1,-129
EUW1_7711953316,100,1,9440,18254,16,-16,17,15,3,0,0,59
EUW1_7711953316,200,0,-9440,-18254,-16,16,-17,-15,-3,0,0,-59
EUW1_7711953327,100,1,13564,37672,20,-20,25,7,6,3,0,124
EUW1_7711953327,200,0,-13564,-37672,-20,20,-25,-7,-6,-3,0,-124
EUW1_7711954184,100,0,-9840,-28048,-13,13,-5,-13,-8,-2,-1,-65
EUW1_7711954184,200,1,9840,28048,13,-13,5,13,8,2,1,65
EUW1_7711954378,100,0,-8653,-26973,-9,9,-7,-41,-6,-1,-2,-104
EUW1_7711954378,200,1,8653,26973,9,-9,7,41,6,1,2,104
EUW1_7711954558,100,0,-5798,-40259,-24,25,-51,-42,-5,-2,-2,198
EUW1_7711954558,200,1,5798,40259,24,-25,51,42,5,2,2,-198
EUW1_7711954732,100,0,-14019,-27126,-12,12,-11,-26,-8,-1,-1,-85
EUW1_7711954732,200,1,14019,27126,12,-12,11,26,8,1,1,85
EUW1_7711954789,100,0,-11732,-18601,-16,16,-35,-14,-7,-1,-1,-133
EUW1_7711954789,200,1,11732,18601,16,-16,35,14,7,1,1,133
EUW1_7711955094,100,1,6234,13119,9,-9,2,18,5,2,0,7
EUW1_7711955094,200,0,-6234,-13119,-9,9,-2,-18,-5,-2,0,-7
EUW1_7711955450,100,0,-9077,-25499,-15,15,-10,-29,-5,-3,0,-65
EUW1_7711955450,200,1,9077,25499,15,-15,10,29,5,3,0,65
EUW1_7711955469,100,1,10501,11200,15,-15,22,17,5,3,1,55
EUW1_7711955469,200,0,-10501,-11200,-15,15,-22,-17,-5,-3,-1,-55
EUW1_7711955948,100,1,10509,20714,14,-13,15,13,7,1,1,97
EUW1_7711955948,200,0,-10509,-20714,-14,13,-15,-13,-7,-1,-1,-97
EUW1_7711956641,100,0,-6441,-67469,-8,8,-23,-47,-4,3,-1,-30
EUW1_7711956641,200,1,6441,67469,8,-8,23,47,4,-3,1,30
EUW1_7711956689,100,1,9353,5152,0,0,-37,19,7,3,2,140
EUW1_7711956689,200,0,-9353,-5152,0,0,37,-19,-7,-3,-2,-140
EUW1_7711957056,100,1,5531,25268,19,-19,24,68,7,3,2,-91
EUW1_7711957056,200,0,-5531,-25268,-19,19,-24,-68,-7,-3,-2,91
EUW1_7711957115,100,0,-4862,-14374,-5,4,-5,13,-3,-1,0,-19
EUW1_7711957115,200,1,4862,14374,5,-4,5,-13,3,1,0,19
EUW1_7711957969,100,0,-5003,-26942,-2,2,-14,-29,-1,0,0,-12
EUW1_7711957969,200,1,5003,26942,2,-2,14,29,1,0,0,12
EUW1_7711958055,100,0,-5064,-47120,-9,9,3,6,-1,-3,2,-77
EUW1_7711958055,200,1,5064,47120,9,-9,-3,-6,1,3,-2,77
EUW1_7711958065,100,0,-7792,-16948,-10,10,-1,30,-4,-2,-1,-87
EUW1_7711958065,200,1,7792,16948,10,-10,1,-30,4,2,1,87
EUW1_7711958186,100,0,-13311,-46053,-19,19,-18,10,-10,-4,-2,-130
EUW1_7711958186,200,1,13311,46053,19,-19,18,-10,10,4,2,130
EUW1_7711958229,100,0,-12539,-13150,-17,17,-13,-18,-7,-1,-1,-138
EUW1_7711958229,200,1,12539,13150,17,-17,13,18,7,1,1,138
EUW1_7711959128,100,1,11479,22642,21,-21,34,-14,9,3,1,25
EUW1_7711959128,200,0,-11479,-22642,-21,21,-34,14,-9,-3,-1,-25
EUW1_7711959192,100,0,-8391,-12045,-14,14,-13,-16,-3,-2,0,-84
EUW1_7711959192,200,1,8391,12045,14,-14,13,16,3,2,0,84
EUW1_7711959263,100,0,-12673,-36066,-14,14,-24,0,-4,-2,-2,-91
EUW1_7711959263,200,1,12673,36066,14,-14,24,0,4,2,2,91
EUW1_7711959407,100,1,13410,32537,23,-23,32,18,8,4,1,90
EUW1_7711959407,200,0,-13410,-32537,-23,23,-32,-18,-8,-4,-1,-90
EUW1_7711959638,100,0,-8982,-10890,-14,12,-9,-8,-10,-4,0,-108
EUW1_7711959638,200,1,8982,10890,14,-12,9,8,10,4,0,108
EUW1_7711959699,100,1,7324,3246,11,-11,9,15,2,1,0,39
EUW1_7711959699,200,0,-7324,-3246,-11,11,-9,-15,-2,-1,0,-39
EUW1_7711959867,100,1,7303,9665,5,-5,7,-28,7,-1,2,-14
EUW1_7711959867,200,0,-7303,-9665,-5,5,-7,28,-7,1,-2,14
EUW1_7711960207,100,0,-12673,-27210,-12,12,-34,14,-7,-4,-1,-60
EUW1_7711960207,200,1,12673,27210,12,-12,34,-14,7,4,1,60
EUW1_7711961086,100,0,-2772,11226,5,-4,10,-31,0,-3,2,-212
EUW1_7711961086,200,1,2772,-11226,-5,4,-10,31,0,3,-2,212
EUW1_7711961335,100,0,-7822,-32520,-17,17,-3,-60,-7,-1,0,-25
EUW1_7711961335,200,1,7822,32520,17,-17,3,60,7,1,0,25
EUW1_7711961348,100,0,-766,637,0,0,0,-1,0,0,0,-24
EUW1_7711961348,200,1,766,-637,0,0,0,1,0,0,0,24
EUW1_7711961358,100,0,-13586,-11279,-23,23,-25,-63,-9,-3,-1,-66
EUW1_7711961358,200,1,13586,11279,23,-23,25,63,9,3,1,66
EUW1_7711961622,100,1,9252,12983,21,-21,17,15,3,2,0,105
EUW1_7711961622,200,0,-9252,-12983,-21,21,-17,-15,-3,-2,0,-105
EUW1_7711961943,100,0,-5673,-39947,-6,6,7,-11,-5,-2,-1,-175
EUW1_7711961943,200,1,5673,39947,6,-6,-7,11,5,2,1,175
EUW1_7711962039,100,1,273,21123,-1,1,-22,42,8,0,0,-51
EUW1_7711962039,200,0,-273,-21123,1,-1,22,-42,-8,0,0,51
EUW1_7711962133,100,1,8832,19436,15,-15,16,8,3,0,0,82
EUW1_7711962133,200,0,-8832,-19436,-15,15,-16,-8,-3,0,0,-82
EUW1_7711962154,100,0,-4965,-44724,-10,10,-26,22,-6,-1,0,37
EUW1_7711962154,200,1,4965,44724,10,-10,26,-22,6,1,0,-37
EUW1_7711962226,100,1,-1452,-47937,-2,1,2,-61,-2,-1,1,38
EUW1_7711962226,200,0,1452,47937,2,-1,-2,61,2,1,-1,-38
EUW1_7711962441,100,0,-6655,-24316,-11,11,-14,-21,-2,1,0,-48
EUW1_7711962441,200,1,6655,24316,11,-11,14,21,2,-1,0,48
EUW1_7711962756,100,0,-19319,-43645,-26,26,-24,3,-10,-1,-1,-233
EUW1_7711962756,200,1,19319,43645,26,-26,24,-3,10,1,1,233
EUW1_7711963165,100,0,-6391,-4924,-9,10,-9,25,-3,-2,0,-49
EUW1_7711963165,200,1,6391,4924,9,-10,9,-25,3,2,0,49
EUW1_7711963582,100,1,9115,14288,16,-16,26,55,4,3,0,71
EUW1_7711963582,200,0,-9115,-14288,-16,16,-26,-55,-4,-3,0,-71
EUW1_7711963751,100,1,7685,19772,15,-15,11,31,8,-1,1,13
EUW1_7711963751,200,0,-7685,-19772,-15,15,-11,-31,-8,1,-1,-13
EUW1_7711964050,100,1,13441,21166,24,-24,35,29,10,3,1,89
EUW1_7711964050,200,0,-13441,-21166,-24,24,-35,-29,-10,-3,-1,-89
EUW1_7711964130,100,1,7123,14187,14,-14,16,3,3,2,0,-8
EUW1_7711964130,200,0,-7123,-14187,-14,14,-16,-3,-3,-2,0,8
EUW1_7711964836,100,0,-2979,-24970,-8,8,-4,-20,-3,-3,-2,-49
EUW1_7711964836,200,1,2979,24970,8,-8,4,20,3,3,2,49
EUW1_7711964841,100,0,1485,10278,-2,2,-5,-1,-2,2,1,-50
EUW1_7711964841,200,1,-1485,-10278,2,-2,5,1,2,-2,-1,50
EUW1_7711965240,100,0,-7425,-11728,-13,14,-23,-14,-2,-3,-1,-20
EUW1_7711965240,200,1,7425,11728,13,-14,23,14,2,3,1,20
EUW1_7711965555,100,1,13089,898,18,-18,33,53,8,1,1,80
EUW1_7711965555,200,0,-13089,-898,-18,18,-33,-53,-8,-1,-1,-80
EUW1_7711965946,100,0,-11211,-31447,-23,23,-50,-62,-7,-4,-1,34
EUW1_7711965946,200,1,11211,31447,23,-23,50,62,7,4,1,-34
EUW1_7711966146,100,0,610,-5747,5,-5,29,-3,-6,3,1,73
EUW1_7711966146,200,1,-610,5747,-5,5,-29,3,6,-3,-1,-73
EUW1_7711966337,100,0,-3488,-3355,7,-7,-11,-7,0,2,1,-130
EUW1_7711966337,200,1,3488,3355,-7,7,11,7,0,-2,-1,130
EUW1_7711966468,100,1,6019,10901,13,-13,22,-70,6,4,-1,-9
EUW1_7711966468,200,0,-6019,-10901,-13,13,-22,70,-6,-4,1,9
EUW1_7711966619,100,1,3540,33456,2,-2,-2,16,5,-1,1,-92
EUW1_7711966619,200,0,-3540,-33456,-2,2,2,-16,-5,1,-1,92
EUW1_7711966941,100,1,11114,5101,23,-23,26,27,5,3,1,97
EUW1_7711966941,200,0,-11114,-5101,-23,23,-26,-27,-5,-3,-1,-97
EUW1_7711966989,100,0,-7817,-47573,-8,8,-5,-65,-8,-3,1,-132
EUW1_7711966989,200,1,7817,47573,8,-8,5,65,8,3,-1,132
EUW1_7711967137,100,1,8544,8327,14,-14,9,9,2,0,0,110
EUW1_7711967137,200,0,-8544,-8327,-14,14,-9,-9,-2,0,0,-110
EUW1_7711967173,100,0,-2688,-10164,4,-4,11,-2,-4,-5,-1,-72
EUW1_7711967173,200,1,2688,10164,-4,4,-11,2,4,5,1,72
EUW1_7711967236,100,1,10663,46287,12,-12,20,-8,6,3,1,66
EUW1_7711967236,200,0,-10663,-46287,-12,12,-20,8,-6,-3,-1,-66
EUW1_7711967336,100,0,-12160,-41176,-15,15,-38,1,-3,0,-1,-125
EUW1_7711967336,200,1,12160,41176,15,-15,38,-1,3,0,1,125
EUW1_7711968042,100,1,12955,25522,9,-10,9,1,8,2,1,201
EUW1_7711968042,200,0,-12955,-25522,-9,10,-9,-1,-8,-2,-1,-201
EUW1_7711968159,100,1,8940,29839,-1,1,11,44,4,0,0,98
EUW1_7711968159,200,0,-8940,-29839,1,-1,-11,-44,-4,0,0,-98
EUW1_7711968198,100,1,4257,32086,21,-20,59,-26,5,1,0,-108
EUW1_7711968198,200,0,-4257,-32086,-21,20,-59,26,-5,-1,0,108
EUW1_7711968537,100,0,-6529,-26709,-9,8,-23,-33,-3,0,-1,34
EUW1_7711968537,200,1,6529,26709,9,-8,23,33,3,0,1,-34
EUW1_7711968552,100,0,-10053,-8544,-5,5,-6,-26,-6,-3,0,-140
EUW1_7711968552,200,1,10053,8544,5,-5,6,26,6,3,0,140
EUW1_7711968580,100,1,14094,12318,11,-11,15,-2,4,-1,-1,148
EUW1_7711968580,200,0,-14094,-12318,-11,11,-15,2,-4,1,1,-148
EUW1_7711968674,100,0,-14969,-23501,-22,22,-19,-46,-7,-3,-1,-153
EUW1_7711968674,200,1,14969,23501,22,-22,19,46,7,3,1,153
EUW1_7711968898,100,0,-12438,-15159,-19,19,-41,19,-2,0,-2,17
EUW1_7711968898,200,1,12438,15159,19,-19,41,-19,2,0,2,-17
EUW1_7711969290,100,0,-15844,-19026,-13,13,-5,-12,-11,-3,0,-236
EUW1_7711969290,200,1,15844,19026,13,-13,5,12,11,3,0,236
EUW1_7711969919,100,1,10328,24002,18,-18,18,21,5,1,0,119
EUW1_7711969919,200,0,-10328,-24002,-18,18,-18,-21,-5,-1,0,-119
EUW1_7711969920,100,0,-17762,-41976,-26,26,-26,20,-5,0,-1,-82
EUW1_7711969920,200,1,17762,41976,26,-26,26,-20,5,0,1,82
EUW1_7711970340,100,0,-11239,-16624,-15,15,-15,21,-6,-1,-1,-54
EUW1_7711970340,200,1,11239,16624,15,-15,15,-21,6,1,1,54
EUW1_7711970491,100,1,12039,30365,25,-25,57,6,2,2,0,119
EUW1_7711970491,200,0,-12039,-30365,-25,25,-57,-6,-2,-2,0,-119
EUW1_7711970593,100,1,7688,18338,7,-6,16,18,4,1,0,67
EUW1_7711970593,200,0,-7688,-18338,-7,6,-16,-18,-4,-1,0,-67
EUW1_7711970708,100,1,6863,-73795,-4,4,5,-3,2,-2,2,8
EUW1_7711970708,200,0,-6863,73795,4,-4,-5,3,-2,2,-2,-8
EUW1_7711970992,100,1,5250,11248,7,-7,16,-20,2,1,0,88
EUW1_7711970992,200,0,-5250,-11248,-7,7,-16,20,-2,-1,0,-88
EUW1_7711971203,100,1,15855,32031,21,-21,25,43,8,3,1,159
EUW1_7711971203,200,0,-15855,-32031,-21,21,-25,-43,-8,-3,-1,-159
EUW1_7711971253,100,0,-11416,-38617,-16,16,-17,29,-6,-4,0,-117
EUW1_7711971253,200,1,11416,38617,16,-16,17,-29,6,4,0,117
EUW1_7711971633,100,0,-10495,-14507,-12,12,2,-70,-6,-2,-2,-142
EUW1_7711971633,200,1,10495,14507,12,-12,-2,70,6,2,2,142
EUW1_7711972474,100,0,-8311,-7337,-11,11,-5,-31,-6,-2,0,-42
EUW1_7711972474,200,1,8311,7337,11,-11,5,31,6,2,0,42
EUW1_7711972790,100,0,-14580,-45512,-20,20,-20,30,-10,-3,-1,-168
EUW1_7711972790,200,1,14580,45512,20,-20,20,-30,10,3,1,168
EUW1_7711972966,100,1,11045,68960,12,-12,36,25,4,2,1,58
EUW1_7711972966,200,0,-11045,-68960,-12,12,-36,-25,-4,-2,-1,-58
EUW1_7711973284,100,1,5133,33406,9,-9,51,47,1,3,1,68
EUW1_7711973284,200,0,-5133,-33406,-9,9,-51,-47,-1,-3,-1,-68
EUW1_7711973440,100,1,3086,7841,10,-10,33,15,1,5,-1,15
EUW1_7711973440,200,0,-3086,-7841,-10,10,-33,-15,-1,-5,1,-15
EUW1_7711973446,100,1,9961,19527,12,-12,32,16,8,3,1,79
EUW1_7711973446,200,0,-9961,-19527,-12,12,-32,-16,-8,-3,-1,-79
EUW1_7711973665,100,0,-8635,26892,-7,7,7,27,-6,-3,-1,-158
EUW1_7711973665,200,1,8635,-26892,7,-7,-7,-27,6,3,1,158
EUW1_7711974109,100,1,13898,16075,16,-16,25,22,7,1,0,99
EUW1_7711974109,200,0,-13898,-16075,-16,16,-25,-22,-7,-1,0,-99
EUW1_7711974281,100,0,-10915,-31929,-17,17,-23,-11,-6,0,-1,-70
EUW1_7711974281,200,1,10915,31929,17,-17,23,11,6,0,1,70
EUW1_7711974436,100,0,-6744,-18008,-17,17,-36,-26,0,-4,-1,-41
EUW1_7711974436,200,1,6744,18008,17,-17,36,26,0,4,1,41
EUW1_7711974577,100,1,-1437,-53015,4,-4,18,11,1,1,0,-53
EUW1_7711974577,200,0,1437,53015,-4,4,-18,-11,-1,-1,0,53
EUW1_7711974790,100,0,-3368,-17976,-6,6,-8,-21,-3,-1,1,-152
EUW1_7711974790,200,1,3368,17976,6,-6,8,21,3,1,-1,152
EUW1_7711974910,100,0,-14049,-21631,-17,17,-15,-24,-4,-1,0,-145
EUW1_7711974910,200,1,14049,21631,17,-17,15,24,4,1,0,145
EUW1_7711974918,100,0,-8892,3211,6,-5,13,-42,-6,-4,-2,-109
EUW1_7711974918,200,1,8892,-3211,-6,5,-13,42,6,4,2,109
EUW1_7711975060,100,1,13127,6379,15,-17,34,19,6,3,1,81
EUW1_7711975060,200,0,-13127,-6379,-15,17,-34,-19,-6,-3,-1,-81
EUW1_7711975424,100,0,-12642,-51455,-25,25,-27,-68,-10,-3,0,-74
EUW1_7711975424,200,1,12642,51455,25,-25,27,68,10,3,0,74
EUW1_7711975472,100,1,635,-7304,0,1,2,7,4,2,2,-56
EUW1_7711975472,200,0,-635,7304,0,-1,-2,-7,-4,-2,-2,56
EUW1_7711975593,100,1,16738,26251,23,-23,56,21,7,0,1,-15
EUW1_7711975593,200,0,-16738,-26251,-23,23,-56,-21,-7,0,-1,15
EUW1_7711975637,100,0,-1378,22717,-3,3,-15,66,-1,4,0,-7
EUW1_7711975637,200,1,1378,-22717,3,-3,15,-66,1,-4,0,7
EUW1_7711975860,100,1,8037,27255,12,-12,8,-9,7,2,0,131
EUW1_7711975860,200,0,-8037,-27255,-12,12,-8,9,-7,-2,0,-131
EUW1_7711976181,100,0,-11223,-39409,-17,17,-24,15,-9,1,-2,-161
EUW1_7711976181,200,1,11223,39409,17,-17,24,-15,9,-1,2,161
EUW1_7711976231,100,1,320,13698,-1,1,19,-32,2,-1,-1,-11
EUW1_7711976231,200,0,-320,-13698,1,-1,-19,32,-2,1,1,11
EUW1_7711976594,100,1,1179,-33954,6,-6,17,-23,4,1,1,-47
EUW1_7711976594,200,0,-1179,33954,-6,6,-17,23,-4,-1,-1,47
EUW1_7711976719,100,1,6474,32351,2,-2,7,-14,6,-1,-1,133
EUW1_7711976719,200,0,-6474,-32351,-2,2,-7,14,-6,1,1,-133
EUW1_7711976767,100,1,16273,34939,22,-23,21,-4,7,-1,0,140
EUW1_7711976767,200,0,-16273,-34939,-22,23,-21,4,-7,1,0,-140
EUW1_7711976772,100,0,-8637,-9840,-10,10,-36,-10,-3,-4,0,-37
EUW1_7711976772,200,1,8637,9840,10,-10,36,10,3,4,0,37
EUW1_7711976804,100,0,-11557,-30854,-25,25,-38,-33,-6,-4,1,-67
EUW1_7711976804,200,1,11557,30854,25,-25,38,33,6,4,-1,67
EUW1_7711976891,100,1,2043,14321,4,-4,1,117,5,1,1,-61
EUW1_7711976891,200,0,-2043,-14321,-4,4,-1,-117,-5,-1,-1,61
EUW1_7711977724,100,0,-7858,-16428,-13,13,-25,-36,-5,-1,0,-77
EUW1_7711977724,200,1,7858,16428,13,-13,25,36,5,1,0,77
EUW1_7711977857,100,1,14364,24473,19,-19,39,28,8,2,1,63
EUW1_7711977857,200,0,-14364,-24473,-19,19,-39,-28,-8,-2,-1,-63
EUW1_7711977902,100,1,10502,1732,5,-6,13,7,9,3,1,55
EUW1_7711977902,200,0,-10502,-1732,-5,6,-13,-7,-9,-3,-1,-55
EUW1_7711977981,100,0,-15465,-26349,-24,24,-43,-16,-10,-4,0,-129
EUW1_7711977981,200,1,15465,26349,24,-24,43,16,10,4,0,129
EUW1_7711977996,100,1,7603,32591,10,-10,19,-2,5,-1,1,6
EUW1_7711977996,200,0,-7603,-32591,-10,10,-19,2,-5,1,-1,-6
EUW1_7711978021,100,1,5104,8227,11,-12,3,3,5,2,0,10
EUW1_7711978021,200,0,-5104,-8227,-11,12,-3,-3,-5,-2,0,-10
EUW1_7711978146,100,1,4670,7932,11,-11,7,-10,1,1,0,45
EUW1_7711978146,200,0,-4670,-7932,-11,11,-7,10,-1,-1,0,-45
EUW1_7711978188,100,0,-23,286,0,0,0,0,0,0,0,-3
EUW1_7711978188,200,1,23,-286,0,0,0,0,0,0,0,3
EUW1_7711978438,100,0,-12104,-16533,-11,11,-21,-4,-8,-5,0,-63
EUW1_7711978438,200,1,12104,16533,11,-11,21,4,8,5,0,63
EUW1_7711978717,100,0,-4930,-19403,-25,25,-44,-49,-4,-1,1,-3
EUW1_7711978717,200,1,4930,19403,25,-25,44,49,4,1,-1,3
EUW1_7711978835,100,0,-5170,-13016,-11,11,-24,7,-6,0,-1,41
EUW1_7711978835,200,1,5170,13016,11,-11,24,-7,6,0,1,-41
EUW1_7711979050,100,1,10346,54761,15,-14,39,13,4,3,1,27
EUW1_7711979050,200,0,-10346,-54761,-15,14,-39,-13,-4,-3,-1,-27
EUW1_7711979109,100,1,6390,-25094,-2,2,1,-7,3,-1,2,-19
EUW1_7711979109,200,0,-6390,25094,2,-2,-1,7,-3,1,-2,19
EUW1_7711979209,100,1,7158,17507,20,-19,36,-14,5,3,1,12
EUW1_7711979209,200,0,-7158,-17507,-20,19,-36,14,-5,-3,-1,-12
EUW1_7711979431,100,0,-8724,12748,-12,12,15,11,-8,-1,0,-107
EUW1_7711979431,200,1,8724,-12748,12,-12,-15,-11,8,1,0,107
EUW1_7711979910,100,1,91,-189,0,0,0,-1,0,0,0,4
EUW1_7711979910,200,0,-91,189,0,0,0,1,0,0,0,-4
