puuid,avg_kda,avg_cs_per_min,avg_gold_per_min,avg_damage_per_min,avg_vision,avg_vision_per_min,avg_kill_participation,team_first_blood_rate,team_first_tower_rate,team_first_dragon_rate,player_first_blood_rate,win_rate,champ_pool_size,main_role,matches_used,tier,recent_form_30,recent_form_10,kda_consistency,champion_pool,role_focus_pct,gold_std,damage_std,goldPerMinute,damagePerMinute,visionScorePerMinute,skillshotAccuracy,killParticipation,controlWardsPlaced,wardTakedowns,soloKills,deathTimeRatio,earlyCS,turretPlates,killsNearTurret,epicMonsterSteals,objectivesStolen,bountyGold,champion_pool_size,role_consistency,total_games,matches_analyzed,wins_in_matches
FWQrCqpAc6AfJ4gObZVcrXffqST-yi9ePHkZCjkxzVciveejwveZoX3El16A38hpzY4GnU-CsMGTeA,2.718075396825397,6.520268465132259,455.7690940635679,928.6274816962996,22.9,0.806484378514847,0.4267774377337317,0.65,0.75,0.65,0.15,0.58,2,TOP,20,Master,0.6,0.5,5.392422924808477,3,1.0,70.10471991149907,252.9024525626861,448.6486376043048,890.7718699521673,0.8434698982958437,0.4585917294629124,0.4172106327762346,0.0,2.2295081967213113,3.9508196721311477,0.11585761048238753,70.35655737851486,11.37704918032787,2.6065573770491803,0,0,106.07606256203573,3,0.9672131147540983,61,61,34
FXIAJvK1dHcqhSroJGOiWylFpdUtW5K1EUJkktOyEMRzTr5s4JaCGwknTEOweEAuOCl1QAiGSvg-aw,5.981818181818182,6.861647005910503,412.1200666383263,721.1087817631384,23.25,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.46,2,BOTTOM,20,Platinum,0.4666666666666667,0.4,4.01776057026797,5,0.92,53.31137987921306,236.2651323793189,408.02869422292906,587.2380025526152,0.7486268651944041,0.7269566670033025,0.48936410150307574,2.5,2.32,0.34,0.06821316226802908,55.54,6.48,0.84,0,0,126.75354278564453,5,0.92,50,50,23
FYSZBR3Fz9jyPBY2ydLk0UyR5xveuPQ-YLSA-LhZ1yWCR5wq3IhURJF52-2m6T_UyiyIAPMW_WQGlw,3.3083333333333336,6.190948225741353,412.1200666383263,721.1087817631384,18.4,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.62,6,BOTTOM,20,Silver,0.6666666666666666,0.7,5.9674198779707135,7,1.0,63.35269406868114,321.1782561125777,408.57705142693436,826.8534173093526,0.5776880833097995,0.49532514574047604,0.4903453201955195,0.0,3.06,0.36,0.08898856388880506,55.7,2.96,2.38,0,0,102.92852447509766,7,1.0,50,50,31
FZeNKCi9KBPzfUtR7boVzQyA8CLm4oD9MR48H2Xl4hSEubhw97z7My17xx8gNZf69dRLeV0OanHazw,2.104523809523809,3.42226335360425,383.364126118273,701.0675641170682,33.4,1.058361329075755,0.3819610890219963,0.45,0.4,0.5,0.1,0.5,8,TOP,20,Bronze,0.5,0.5,6.632158396781549,15,0.48,81.67581723099866,375.767066158961,400.0847394556382,816.6652660212703,0.9111334016836266,0.323136158565087,0.3946390714123361,0.02,1.2,3.0,0.1310480360239269,55.20000002563,6.74,1.88,1,1,202.06779022216796,15,0.48,50,50,25
F_Fa0bBjCtZSJQqvT2nO2fzYngSOvN8VrN7gUSU7jJBUS_F6BZYfoMOdWWLC4s4oMX5xZ0X44zIoow,2.6117724867724865,0.9693338098209432,404.27044939649886,394.3764903543639,22.33333333333333,0.6922502923835787,0.2929843304843305,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.0,0.5555555555555556,2,JUNGLE,9,Iron,0.5555555555555556,0.5555555555555556,4.775677833086325,2,0.8888888888888888,64.60070509457901,342.86053286348795,404.8562846413673,394.4926845981813,0.6668574430049179,0.38739273072606406,0.2929843304843305,1.7777777777777777,1.8888888888888888,0.2222222222222222,0.06591660657233996,47.844444496764076,1.4444444444444444,0.3333333333333333,1,1,90.57054307725694,2,0.8888888888888888,9,9,5
F_w-hsHAvt8SvrktsKd_eEJQMTiwcXGSGAg2F3BDP03bjjlIPP4gQ-cSac4H_xXNFRp6v3IEUzg-ZA,3.4211111111111108,2.285420948866621,500.526313362133,806.3811252409969,28.0,1.0804890960216504,0.4641022585247538,0.45,0.35,0.6,0.05,0.62,10,JUNGLE,20,Challenger,0.5666666666666667,0.6,5.704594639411287,15,0.84,93.55977790601324,328.8420335039926,497.7826857493193,758.2863679918597,1.0356686752632343,0.5008049008699801,0.47932706465276914,0.1375,3.5375,1.2,0.09317888929514338,73.50562507994474,5.5625,1.675,4,4,287.2052315711975,19,0.825,80,80,50
FaS-gdVC6Rr5tnIXzJOBcLLM-i3nttuvpu0wdcSvghnXCzBNcW7YiwVr_UIryMfJwgnMiRJTtq4Ciw,2.6812437562437568,6.7863276508139965,458.82123750054296,883.737766366538,17.9,0.5868556355601882,0.443891307116132,0.55,0.55,0.6,0.35,0.5918367346938775,2,BOTTOM,20,Gold,0.6,0.7,6.0791324815672905,5,1.0,76.1176301849417,317.9722307450953,445.9483928954878,860.4290357608895,0.4939753576304668,0.5389220379317963,0.4656589526750877,0.2653061224489796,1.6326530612244898,1.0612244897959184,0.10262309110604784,58.285714285714285,3.2653061224489797,2.4489795918367347,0,0,271.18769493881535,5,1.0,49,49,29
FcHonsoGFRSrsn1C-ltsiAXZ9kPwfw-5tYJLiDhdz5t97ooWOU0iO59vp51x8Dx9q8LlJykyGqL0IQ,3.656084054834056,1.6934556120655908,296.6985257746556,564.7790986570334,56.1,1.6985881687319222,0.5068891858519236,0.5,0.45,0.55,0.2,0.4545454545454545,8,UTILITY,20,Bronze,0.4333333333333333,0.6,3.830337792324038,9,0.9696969696969696,35.608411862334435,197.51238232633972,294.3386078584376,502.13580037374504,1.5956480920655705,0.6455277674563459,0.4642611922705178,1.0909090909090908,5.666666666666667,0.3939393939393939,0.08933569324865535,14.909090909090908,2.4242424242424243,0.696969696969697,1,1,43.93939393939394,9,0.9696969696969697,33,33,15
FctEOdrT_92dHEBtUj4eZ0ifzOvh5dLRj55203b9c_usOzBoTZqD_cgsDw52OYEiDLD-ALFWXHIWOA,2.525833333333334,6.331796966840232,400.10124252128514,677.923899989815,26.05,1.0372688724462846,0.3783420851805529,0.55,0.55,0.4,0.4,0.6,9,TOP,20,Challenger,0.6,0.3,4.121092088269807,17,0.82,57.00935760999189,240.81059412492408,404.77303784006847,725.2919365271622,1.0886401616916244,0.4033714213590296,0.3874160856340949,1.8,2.8142857142857145,1.7142857142857142,0.09686815501511856,63.71714285739831,8.9,1.1428571428571428,0,0,68.52784685407366,21,0.8571428571428571,70,70,43
Fd6jxW9rePf-z5eUFil3Hua45KAeZOT4A-rbrDn82O_r8NOptIKSfXTUiFTVPzmK8BDCYRcfnzSbNw,3.954007936507936,8.186313570732256,494.6333526943014,889.9431649715121,21.95,0.7371751339363983,0.4181023867773094,0.5,0.5,0.65,0.15,0.54,12,BOTTOM,20,Grandmaster,0.5,0.6,4.076974981527358,18,0.82,69.37621436145137,320.6141523687449,489.82479899356906,868.2226377113593,0.7015845135892878,0.5021480120615203,0.45118141681172297,0.7752808988764045,3.0730337078651684,0.6797752808988764,0.08687340546598898,72.48820224923364,9.831460674157304,1.797752808988764,1,1,172.91624669278605,25,0.8202247191011236,178,178,98
Few7Ig2S_iINMZ-Bv0jhcgFpKhijS9qT_AS6yLuoD9zUT778PnAls0MGLsfxGt9_eOrFhEErn7M6QQ,3.832476551226551,5.016027166480959,500.1523323739962,1272.6970723241086,44.333333333333336,1.1849489276854697,0.5188733943651976,0.5,0.6666666666666666,0.8333333333333334,0.1666666666666666,0.8333333333333334,5,BOTTOM,6,Bronze,0.8333333333333334,0.8333333333333334,6.139721537297564,5,0.6666666666666666,75.68489588025989,340.44967714332114,500.21237922486625,1272.8723058712258,1.166635774158824,0.4693735070582919,0.5188733943651976,1.3333333333333333,5.333333333333333,2.5,0.1299661105121587,41.166666666666664,9.666666666666666,2.6666666666666665,0,0,297.72403208414715,5,0.6666666666666666,6,6,5
FfkhyH90IqpT292e4zsh5S9w2u57Fg2eVXOIN7KTXXMa6cLUDxdaIrWmek0aK2bsUkob3az-peFi4A,2.986823593073593,1.084349453689119,412.1200666383263,721.1087817631384,54.6,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.54,6,UTILITY,20,Silver,0.5333333333333333,0.5,4.245659548291644,12,0.96,42.874070563560686,197.6643562513411,293.32698035312865,398.0902338790083,1.8902240983118566,0.46562743307711435,0.5296857027424547,1.62,5.8,0.22,0.08787730079236407,15.94,1.52,0.44,1,1,64.82257141113281,12,0.96,50,50,27
FgvvawMa1S9c1quTNHdaxG1KKh5oti9kFXzPwPoC4ieVAjZiYxgtylykqEjaHS2iJLTg9Mh7p6Qr8A,5.485396825396825,8.319287009342052,412.1200666383263,721.1087817631384,23.65,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.54,4,TOP,20,Platinum,0.5666666666666667,0.7,4.888506929523573,4,0.98,71.75633445571536,245.87138322626365,477.94164883964834,928.2708835874238,0.7457999051795834,0.0427536231884058,0.4059211598008585,1.18,2.24,3.06,0.09102257935845566,79.56,4.9,2.1,0,0,226.78249374389648,4,0.98,50,50,27
FhGDAr2mZD3qrBi4InXpfL45SZ4V9wac_lJm35vAU7xUuajIOifvUHvDgQ6ed8vXiMamns6jUMZRKA,1.5352200577200577,8.016250466201011,436.45909804424383,730.5467885497478,19.55,0.7300672347084256,0.371241099965011,0.7,0.55,0.55,0.15,0.48,3,TOP,20,Diamond,0.4666666666666667,0.3,5.656633274307255,5,0.92,85.6796311448452,243.46986439992747,445.6931398401213,796.6840172110439,0.6513954120857207,0.5517394861268227,0.3885926585799173,0.0,1.2156862745098038,2.627450980392157,0.1295700228654525,80.3921568627451,11.196078431372548,2.3333333333333335,1,1,177.44857249540442,6,0.9215686274509803,51,51,24
FiFp_s1JopLn3Mte6Bp_99Tp0rXt1BVg_xqeMxo67-I1htUHUUTxu2PJFIVOaZZuzCYpSOce9ltWbA,4.251190476190477,4.150652297048683,386.01336265825,653.2867517622184,45.05,1.607599727902802,0.5405232321028662,0.5,0.4,0.45,0.35,0.5,12,BOTTOM,20,Master,0.3666666666666666,0.5,5.256814624846496,16,0.24,91.55802899797524,298.9523186970619,349.63354550144845,554.1151284297492,2.45824387971079,0.43536330742817436,0.5702887454514376,3.2054794520547945,5.8493150684931505,0.410958904109589,0.09589511166385406,21.35342465769755,5.123287671232877,0.8767123287671232,1,1,123.22644366956737,21,0.8082191780821918,73,73,36
Fk-V3OiFMZxjTXQvXFpFJ1oToU0ebo9C4T_R2aUo7HV1ZaFAIX_seZcRTroKARVmt2onExFDTkAY5Q,3.5045833333333327,4.008186727450627,412.1200666383263,721.1087817631384,22.35,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.5,8,JUNGLE,20,Silver,0.5,0.6,6.4263831196093495,14,0.38,85.08127499856074,333.95097747328106,456.8689808180396,849.6851695279604,0.7277238572621603,0.39865215802092,0.4552824051392915,0.20754716981132076,1.6226415094339623,1.9245283018867925,0.10306428230307431,62.927358515982355,6.849056603773585,1.8867924528301887,3,3,292.93078095058223,15,0.37735849056603776,53,53,27
FkCFY0nQPiYqeIOqKqbwCwYVdIXNy-ApseR8ywfjV_f4kIWNbE_6PYc9d182Wt11rvEQ1LF0CjCEVA,4.98166971916972,1.1173476136829268,282.6369657790139,368.7870615259641,60.25,1.7815621076831047,0.4921163747905518,0.55,0.25,0.35,0.1,0.56,5,UTILITY,20,Bronze,0.5333333333333333,0.6,3.8551913052402473,7,1.0,40.62877241618552,211.88022646090317,269.7189775903711,320.4406801474907,1.7888760695912935,0.2576407893344303,0.5076033385011306,3.34,5.08,0.2,0.06340149228231201,11.36800000011921,1.02,0.34,0,0,55.4066650390625,7,1.0,50,50,28
FkYU6CcTl2oQ1X83Ek3k9O42AUO6BaYcLq-GJ0wxKQ4hGyRa43C4bwCi1IzezhBvASN9J6REV-7YnA,4.065833333333334,6.112342497874154,412.1200666383263,721.1087817631384,17.55,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.58,6,MIDDLE,20,Platinum,0.6,0.6,5.400888815741349,12,0.86,62.508612404600605,221.82941229817357,432.3018238654035,756.8817373220597,0.6306013952735059,0.2657302583620131,0.40606570505764056,0.0,1.56,2.54,0.09644407053111996,69.28500000357627,7.44,1.68,0,0,206.8163133239746,12,0.86,50,50,29
FklV4zPN-Te-nGy2mWhV9joNrqhROoKgusJ5a0ZTnHYcuCirdPWc4ZLMj3AfjINHHnTA9zLE2Rgq4w,2.739170967920968,2.7494940243740102,317.0669432802632,457.55702186374975,26.45,0.8923295202179922,0.4294503278990833,0.75,0.5,0.45,0.25,0.45,6,BOTTOM,20,Iron,0.45,0.4,6.259293091076659,6,0.4,73.79484598767036,243.64990371890715,317.11937997201017,457.63773304129415,0.8762878147566896,0.28909795307960245,0.4294503278990833,0.6,1.75,0.3,0.11407195197819005,28.15,1.8,0.65,1,1,16.308206939697264,6,0.4,20,20,9
FlQrVhcCr8JyHXuxawbxBkBSTgD0Wl9WRzFiU1TlOXlCpmHNK2Pft0rnLz_CcbNjKLlcnbfzbApoxw,3.058715451215451,6.379238190963397,375.0798698771644,558.6432207547548,29.8,1.165030698293291,0.4155518053716228,0.45,0.4,0.6,0.05,0.48,5,TOP,20,Master,0.3666666666666666,0.2,4.213324103365418,8,0.6,82.68325240868822,301.1343935897888,365.7501154142887,550.2508145054138,1.2715789753466353,0.15614146746811047,0.4182219723829932,1.5,1.6818181818181819,0.30303030303030304,0.08336447559633978,65.19545454689951,5.166666666666667,0.2878787878787879,0,0,80.25393202810577,10,0.6515151515151515,66,66,30
FljXnnOgd9izxx_Xdik6kWrOi3tnJ4jpIVDhCrl6uV59MBzF6wcOWT25fp9XwS6RZOTvwli2ntrzwQ,1.9344246031746035,4.581162661009177,353.6200687757459,652.5104086488196,16.35,0.5195036328267667,0.2988872133745419,0.25,0.2,0.3,0.0,0.44,7,MIDDLE,20,Iron,0.3333333333333333,0.5,5.567595980313227,9,0.94,63.796378160278,390.16975550237805,344.9727084617194,635.0483116828689,0.5092568372864698,0.6368067873111695,0.3459995720783443,0.0,0.32,1.56,0.09429838339556823,49.98,3.38,1.04,2,2,160.0078660583496,9,0.94,50,50,22
FlwskUZ-DF3h4QLNaSTeOE-ffxl-cb3pjRQl6V-SKTzsOv2bNXYc5m2GELLRxg2Hrp3M5ph1Mr55Rw,2.0650180375180374,6.19423583567534,439.0332241291915,822.2559853101056,25.55,0.840715980243728,0.3523044817501339,0.5,0.35,0.35,0.15,0.52,11,TOP,20,Gold,0.5,0.6,4.794791444891007,19,0.58,75.00533975116733,288.7074079226727,453.5902777566242,788.8773228929964,0.8312691173225485,0.4396891350558388,0.39676606882239573,0.84,2.7,1.98,0.10963503507957832,70.70000003099442,9.28,1.26,2,2,239.11785369873047,19,0.58,50,50,26
FmHITXTJFolT9xR-L9nvSSLyvhHeWZ5VPrIhzmFqQuXOduZJydDmYjXGJpuQBzUpABVNaeRy3PSL_A,1.5815367965367966,4.506643186994938,310.71854126932635,525.3282507532996,14.95,0.5217913687410086,0.2924648422822016,0.45,0.35,0.5,0.05,0.4230769230769231,6,TOP,20,Iron,0.4230769230769231,0.5,4.641124140122053,8,1.0,53.16282790878945,251.32802900476636,306.69735059233705,539.6771285212951,0.45470561623486017,0.14881808505753158,0.28401677947054393,0.0,0.15384615384615385,1.6538461538461537,0.10889675259619584,43.38461538461539,3.769230769230769,0.6538461538461539,0,0,76.16068091759315,8,1.0,26,26,11
FnaA2SenbI7XERMGlwVycIv5NtOjZQrI_8PU2nAAmyJUBbivjqtW9R5UDGTZ7qdarJa3hECmBr52Kg,4.899496753246753,6.14688011167982,471.6841970421441,801.1944981101253,23.7,0.8119533646639564,0.4663019162965426,0.5,0.4,0.55,0.15,0.38,5,BOTTOM,20,Gold,0.3666666666666666,0.5,6.789116290063089,8,0.8,74.33644020483264,354.84089270545905,463.347577528853,802.0803340516431,0.8595448010545347,0.5107006897471419,0.46715248267391296,0.0196078431372549,2.1372549019607843,1.1176470588235294,0.08306126466162456,64.28627452371167,7.980392156862745,1.8235294117647058,1,1,150.51368204752603,8,0.7843137254901961,51,51,19
Fnj3Bk3xs0aHr2tZ0kASgJtRYCKiekpjG0y0CArP8tQItOiSmi3Cmv2jXNbjq2jmOkSc6b1C7EiuDg,1.466527777777778,4.44888700312656,317.59966997752866,450.3429728494101,14.0,0.4704505396132794,0.2991495566045086,0.45,0.2,0.3,0.05,0.34,9,TOP,20,Iron,0.3666666666666666,0.3,4.773910870554666,16,0.58,63.441170769230425,333.8902640688628,341.3637292622891,570.3931509020199,0.43790488037546915,0.2434391229968749,0.32761500338606436,0.04,0.72,1.5,0.09702398579104635,43.560000001192094,1.56,0.86,0,0,132.189892578125,16,0.58,50,50,17
FoCJRJKlNli0XABOyNhPDDAjwRUjwcX4rsfdAxuYn-Ohdk7nxyqL49E32Mby8TSSQN_86zZPWmpwfQ,3.2734722222222223,1.0250005930146096,293.69125358868286,339.99653232794736,88.4,2.953271793626453,0.5937990362218589,0.4,0.45,0.35,0.2,0.48,2,UTILITY,20,Diamond,0.3666666666666666,0.2,3.669209724177672,2,1.0,39.25920029277083,89.72081964250444,300.7204349735642,353.38128858564073,3.058412193283275,0.5175466033690667,0.585236301266041,5.34375,8.828125,0.078125,0.07384705828162155,13.15625,6.234375,0.296875,0,0,39.93811535835266,3,1.0,64,64,33
FpI3m29Mc1Lo8ipzPSzvnbtMLWdlYd6YiXapsuqxgYe-LCxKtsmcYhTs8UzktkGkotRKZycxiHfZKQ,4.050353535353535,7.014419884423463,412.1200666383263,721.1087817631384,24.15,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.48,12,BOTTOM,20,Platinum,0.5333333333333333,0.6,5.439292233370073,16,0.98,72.1597217988947,315.1469291016497,458.57552769400877,935.8051379566539,0.7585519000199246,0.46735255080067595,0.5056057103954618,0.0392156862745098,2.1372549019607843,0.6862745098039216,0.11525053291460123,61.72549019607843,7.764705882352941,1.7058823529411764,0,0,153.67703022676355,16,0.9803921568627451,51,51,25
FqEVllaUAwUggSRxFjtj5Nn6yr9Zeerz_oB0yN8ZTCYBN2bhMU1iNZ8CTN5eq9idsAjD4rvCoUBD6w,4.252016594516594,6.749133303388224,473.38708758170986,735.2168974907191,16.0,0.505055669769223,0.426009992437048,0.5,0.35,0.6,0.25,0.52,4,BOTTOM,20,Bronze,0.4666666666666667,0.7,5.840470871428091,6,0.98,85.24569874386341,295.293177348643,443.9938137132381,729.8810270748372,0.5010919178166303,0.7370686870142091,0.4516035202836106,0.11764705882352941,2.392156862745098,0.39215686274509803,0.07766831014611923,57.509803921568626,3.196078431372549,1.5098039215686274,1,1,145.82665955786612,6,0.9803921568627451,51,51,26
Fso3ucNV5zqDQQgEWl1N9SLD_8GHSgU_HAKyL4sXzc_ZHi3MJnMcIKx0ezzr-4UebHayuon9O2ShHA,2.637936507936508,3.900841395130038,393.6471864110907,798.2842337788629,15.65,0.5497679037900622,0.3674399938620302,0.45,0.5,0.55,0.25,0.46,12,BOTTOM,20,Iron,0.4,0.4,6.760955923536257,28,0.28,118.17927760446698,505.2408327855322,372.3378633736439,744.2438643445054,0.4872734308042557,0.45415099581725193,0.34090672187007404,0.6470588235294118,0.45098039215686275,2.9411764705882355,0.10967344103114295,48.30392157563976,3.019607843137255,2.5098039215686274,0,0,134.4872126859777,28,0.3137254901960784,51,51,24
Ft52wlvi1DdwQ29VDMXxzq0R290P015tVdkxjQi7dzBwq8F1Z7CE4DuZIAvwuvVwTzvaAQt2_dilMg,2.77984126984127,4.354019594993291,428.5716647251545,746.471659456357,18.75,0.6808080632162418,0.4623486115333942,0.4,0.45,0.55,0.15,0.5714285714285714,7,BOTTOM,20,Gold,0.5333333333333333,0.5,7.359788932290343,9,0.7755102040816326,95.83623152655554,386.1667370934941,481.51984193249785,877.2541102051488,0.5622055313522444,0.6535336226501864,0.5071887273680241,0.14285714285714285,2.5918367346938775,0.9591836734693877,0.0978454754776852,67.08163266583365,2.163265306122449,2.2448979591836733,1,1,211.7063931834941,9,0.7755102040816326,49,49,28
FugvXaWDr7Yxdvp_2h7mZ9PY9UGU0bpwbXl6_Mzb-T6Xq65QEopnhzKTgyWM8MAtxnnE4PMa2gVEJQ,3.3449555074555075,6.425797972634824,461.31747389805673,985.7577962902776,18.27777777777778,0.645779460698455,0.4781071279850615,0.3888888888888889,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.5,9,BOTTOM,18,Gold,0.5,0.7,6.2403011165080295,9,0.9444444444444444,116.39477755544046,519.9969530102419,461.6106000744858,986.2299280148632,0.6228958091070198,0.46099151670538707,0.47810712798506155,0.16666666666666666,1.1666666666666667,0.3888888888888889,0.08876836351329304,56.333333333333336,4.5,2.611111111111111,0,0,150.63218773735895,9,0.9444444444444444,18,18,9
Fvax63O6skzceIPMo_GHG6gIT3-EWYT-O1eFcsCTtqxuMVKVcv6Hx5OMfBQa25pXJxy6hkE3Dz-KNA,2.906587301587302,1.202048701413146,417.6992135403449,664.0470151876782,46.35,1.7090888019758044,0.5169044414729898,0.4,0.35,0.25,0.15,0.46,5,JUNGLE,20,Master,0.5333333333333333,0.3,5.608531447714277,10,0.2,98.54727276528274,332.2886947698084,386.67287434898975,669.8586141094775,1.7944349970598699,0.4602601908114127,0.5332151772137972,1.8630136986301369,5.232876712328767,1.2328767123287672,0.1052559683885859,39.41643837380083,8.301369863013699,1.2054794520547945,0,0,128.25750962348835,10,0.5753424657534246,73,73,36
Fw5ZrHbJOz8ZuJvLmM2WUVprajMD-68Fuvo3a6kzJZAIJ6AEpzU3OxeKep87Bixok9mP2dEJ4hviGg,3.446550671550672,5.857177706786275,399.37469666149576,649.9384408299688,25.384615384615383,0.9052640294843978,0.422650886547773,0.4615384615384615,0.4615384615384615,0.7692307692307693,0.0769230769230769,0.8461538461538461,8,MIDDLE,13,Gold,0.8461538461538461,0.8,3.879375750429153,8,0.6153846153846154,54.90562045856283,229.5192403580033,399.4978594882084,650.1399656102296,0.8872392349237084,0.22798286810520413,0.42265088654777316,1.2307692307692308,3.0,1.6153846153846154,0.08805534038779556,64.6923076923077,3.076923076923077,1.4615384615384615,0,0,181.9943172748272,8,0.6153846153846154,13,13,11
Fzm19TrJmBEo6EK7opd1fLDZGBIMyTbeiL-dEP3QgQh0SvUjAjxC_E6T5DXEg8MzdnnvTwwSA-0RaA,2.291056998556998,7.670105274472888,490.27752260755386,1079.475053982937,24.4,0.8315901947633157,0.3552564082524826,0.4,0.55,0.45,0.15,0.58,5,TOP,20,Emerald,0.6,0.7,5.016183808434455,6,0.68,75.89472932738416,331.195799158538,454.4994171879732,945.6408698204935,0.7598205145947117,0.5542519450530181,0.34549226753854756,0.1,1.54,2.8,0.12543558020038226,73.88,12.1,1.22,1,1,214.12762115478515,6,0.68,50,50,29
G2-uOKbl3vYTJTvH6iPjDZ2ZKti16sjCCCJ3Sgc2ckjl6k_EkuDc6i3iQMt-wfXhnwDj6IYr7zzYww,2.1990740740740744,4.128927210557731,310.59232655505514,373.3282410189119,31.0,0.9166882553589067,0.3944032138149785,0.5,0.5,0.3333333333333333,0.1666666666666666,0.6666666666666666,3,MIDDLE,6,Iron,0.6666666666666666,0.6666666666666666,2.7439959710044928,3,0.6666666666666666,25.72441077518769,99.13140836021684,310.6142035260104,373.37251329644795,0.893793326774423,0.13032407407407406,0.3944032138149785,0.0,0.8333333333333334,0.0,0.08751502901545295,43.5,7.333333333333333,0.16666666666666666,0,0,39.89349365234375,3,0.6666666666666666,6,6,4
G2hwaztxlhUgaNkuZQSGlvexJIUCi4_pTSnceEaq90fbZLHs5XUiGOl4cdwTxGAod4A5v6hLsJAv9A,2.823928571428572,7.315766201196128,425.5663957901549,917.2418982911836,19.85,0.6337057625644608,0.4215982423821457,0.35,0.6,0.35,0.05,0.48,12,MIDDLE,20,Gold,0.5666666666666667,0.6,5.324575100418813,20,0.82,61.6182961259102,281.220372270243,420.2300688449648,900.6324907975214,0.6155942167272525,0.39382467346843475,0.46173637536658313,0.3,1.52,1.4,0.10615521933358466,73.44,7.06,1.98,2,2,265.9049499511719,20,0.82,50,50,24
G3olRzIxao22EvbDEXzbMXKgSp10wgWCsu7vYEYhQfuTB_o2OZZv6n9BcP-iKUh9P10anPq49K7orQ,6.769404761904761,7.791607039393304,412.1200666383263,721.1087817631384,25.8,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.62,2,BOTTOM,20,Platinum,0.6666666666666666,0.6,6.926896852126498,6,1.0,76.74739090456524,409.1346589379106,512.5223705589449,1079.981055053512,0.8017338668566346,0.4139771103581385,0.5679392530340678,0.02,2.04,0.46,0.05245853734070719,66.74,11.68,2.86,0,0,283.7385057067871,6,1.0,50,50,31
